"gene","logFC_106839","logFC_299945","adjP_106839","adjP_299945","avg_logFC","direction_consistent","fisher_combined_p","stouffer_combined_p","effect_ratio","effect_consistent","integrated_score","fisher_FDR","stouffer_FDR"
"CCDC85A",-2.1741528422451,-4.45218298263181,0.00125920806609715,2.0416004517876e-05,-3.31316791243846,TRUE,4.74992883940436e-07,2.36052536850551e-07,0.488334116258605,TRUE,0.75,1.43369535603442e-05,7.14564750837595e-06
"NEGR1",1.01716611131039,1.15633883851586,0.00126065682171844,7.90822007584033e-05,1.08675247491313,TRUE,1.70690139662069e-06,7.64613711456974e-07,0.879643645469789,TRUE,1,2.70930641156497e-05,1.32804627424371e-05
"TSPAN18",0.88067813445432,2.10514523713921,0.00128489212137404,7.90822007584033e-05,1.49291168579676,TRUE,1.73778056882132e-06,7.80369062147734e-07,0.41834554638668,TRUE,1,2.73320726905035e-05,1.33589096536784e-05
"GNG10",-1.07500027534301,-1.51278986881519,0.00130886604243157,0.0033555694547024,-1.2938950720791,TRUE,5.85703958460763e-05,2.61818080545817e-05,0.710607796563934,TRUE,0.75,0.000294101110895345,0.000146576621579019
"PRKG2",1.09202987775294,1.822714874542,0.00131141082407175,4.38677432153262e-05,1.45737237614747,TRUE,1.01658750318095e-06,4.76814675298698e-07,0.599122711404511,TRUE,1,2.10229233221995e-05,1.03725640164602e-05
"ZBTB18",-1.07854702459751,-1.0790848542326,0.0013179767460313,0.000737704531449828,-1.07881593941505,TRUE,1.44321210603405e-05,6.0799994971994e-06,0.999501587263525,TRUE,0.75,0.000109222587208055,5.03754406043617e-05
"SH3D19",0.860094866698662,2.08311078089739,0.00131871201136058,8.61619273702088e-06,1.47160282379803,TRUE,2.19212032585246e-07,1.19889113969762e-07,0.412889643021356,TRUE,1,1.15504554227944e-05,5.74113067800963e-06
"CARD10",0.924808994558453,2.17170465103998,0.00132296560019902,0.00068210308927701,1.54825682279922,TRUE,1.34621758684161e-05,5.67021286990155e-06,0.425844736352884,TRUE,1,0.00010345004774315,4.77857113651085e-05
"USP13",-1.53047051826017,-0.930505456265118,0.00134075528976106,0.0128631263361859,-1.23048798726264,TRUE,0.000206402268077984,0.000107860274135674,0.607986527778993,TRUE,0.75,0.000760306659812686,0.000447053146001942
"PRSS12",-1.36440102887401,-1.07136777693297,0.00135437199055018,0.000909093917730202,-1.21788440290349,TRUE,1.79854787632721e-05,7.60348392425669e-06,0.785229382168625,TRUE,0.75,0.000127249514188225,5.9125807102752e-05
"TMEM51",0.845295704987158,2.12804600070496,0.00135976278036667,0.000552788928911856,1.48667085284606,TRUE,1.13508294727981e-05,4.78953370852686e-06,0.397216838690111,TRUE,1,9.2066632164054e-05,4.30499339485405e-05
"PDE1A",1.13496606480058,2.2570708789067,0.00137553704232846,0.000196900200952637,1.69601847185364,TRUE,4.36646463987361e-06,1.88754601659902e-06,0.502849102085064,TRUE,1,4.87617316041748e-05,2.279037042264e-05
"TOM1",0.701511850561273,2.13316232916195,0.00138476412788304,1.8577783988884e-05,1.41733708986161,TRUE,4.75304854938264e-07,2.42343522027788e-07,0.328860040781272,TRUE,1,1.43369535603442e-05,7.2149665019666e-06
"FOXL2",-1.66430482804623,-2.2502793919009,0.00139041100639681,0.00055483420137251,-1.95729210997357,TRUE,1.16295700457559e-05,4.91419794212966e-06,0.739599195564923,TRUE,0.75,9.36108601213933e-05,4.39838878115005e-05
"GYPC",1.14679000991532,2.26284069650496,0.00140263321461545,0.00845535386184488,1.70481535321014,TRUE,0.00014637742223085,7.17435263029031e-05,0.506792197827529,TRUE,1,0.000583856485095851,0.000320220183751136
"SLC35G1",-1.26337108178701,-1.74480454593172,0.00140843814507031,6.68545064226733e-05,-1.50408781385937,TRUE,1.61751300856988e-06,7.43510100931211e-07,0.724075991624826,TRUE,0.75,2.61863947695903e-05,1.31004855240752e-05
"EIF2AK3",1.02728132800443,2.38751174829124,0.00141309919970731,1.66119965255053e-05,1.70739653814783,TRUE,4.35857509285344e-07,2.25514351859246e-07,0.430272784517046,TRUE,1,1.36144086968828e-05,6.97613009620062e-06
"UGP2",0.536653491916154,1.6421660614529,0.00141896508328454,8.32756833356885e-06,1.08940977668453,TRUE,2.27512684891616e-07,1.26779984066516e-07,0.326796116734597,TRUE,1,1.15504554227944e-05,5.87281865290489e-06
"STAC",1.1141490008098,1.27098729595678,0.00143091417207621,0.000105837995532314,1.19256814838329,TRUE,2.52959377268404e-06,1.1319015834621e-06,0.876601209433086,TRUE,1,3.4304633203531e-05,1.63570901571372e-05
"RGS17",-1.63994641927636,-1.25871627349554,0.00143412779357087,0.000280996652634676,-1.44933134638595,TRUE,6.33668544409676e-06,2.71705829946178e-06,0.767534999131837,TRUE,0.75,6.15937452111974e-05,2.8648041557527e-05
"DAAM2",0.588669211480499,1.4442124758052,0.00143772608054805,0.00044451747454476,1.01644084364285,TRUE,9.75463389873573e-06,4.14105333557124e-06,0.40760568222643,TRUE,1,8.3178558173661e-05,3.88699535684406e-05
"SLC26A5",0.640366071656471,1.43836055252351,0.00143772608054805,3.18779345638634e-05,1.03936331208999,TRUE,8.20309691435797e-07,4.00660196020475e-07,0.4452055296796,TRUE,1,1.90491642318077e-05,9.32965885019106e-06
"HMGCL",0.789340596355082,1.72486728159395,0.00143772608054805,3.23967307610906e-05,1.25710393897452,TRUE,8.32907865757236e-07,4.06247341988575e-07,0.457623960276903,TRUE,1,1.91320516806459e-05,9.35572864890826e-06
"MYH15",0.877649406770958,1.79382820454836,0.00143772608054805,0.00148882752329082,1.33573880565966,TRUE,3.00839369144043e-05,1.28912046701846e-05,0.489260568289442,TRUE,1,0.000181354628383527,8.62299240677314e-05
"CGN",0.718136743818955,1.72910333704692,0.00144084188988188,1.25324765675894e-05,1.22362004043294,TRUE,3.40014134220847e-07,1.81754011618906e-07,0.415323207371421,TRUE,1,1.25849772998074e-05,6.55067417650058e-06
"TMEM184A",0.911198811448411,1.58151698316352,0.00145406227668556,0.00021938048563973,1.24635789730597,TRUE,5.09051946441892e-06,2.2039035952881e-06,0.57615493298449,TRUE,1,5.43543367380473e-05,2.54804328053413e-05
"UTP23",-0.753983476200715,-1.62103333884032,0.00149390444039278,3.24062896055169e-05,-1.18750840752052,TRUE,8.6383871383828e-07,4.2401188260488e-07,0.465125212501866,TRUE,0.75,1.93595986465742e-05,9.63518690873717e-06
"KPNA2",0.54457823025021,1.7030418979141,0.00150851990360932,1.13522199014097e-05,1.12381006408216,TRUE,3.23367578764625e-07,1.76290929521095e-07,0.319767958097339,TRUE,1,1.24277276836844e-05,6.46575011667715e-06
"PAM",0.649721669431793,1.41466705707814,0.0015103318581662,1.22285457526426e-05,1.03219436325496,TRUE,3.47352551947844e-07,1.8789408817721e-07,0.459275322897341,TRUE,1,1.26903458203014e-05,6.56564813053483e-06
"ZNF365",-0.785552651255801,-1.29286030749827,0.00151058916589372,3.96525593599774e-05,-1.03920647937704,TRUE,1.0560511230571e-06,5.10445782087032e-07,0.607608298204986,TRUE,0.75,2.15170416322883e-05,1.07560094263591e-05
"GRK5",0.94070890944582,2.76083712446997,0.00152840958762339,1.16124532946589e-05,1.85077301695789,TRUE,3.34506871438516e-07,1.82392532521725e-07,0.340733214976026,TRUE,1,1.24727614058225e-05,6.55067417650058e-06
"CALR3",-1.76005945216232,-2.1540884527119,0.00153354193663917,0.000627829234186946,-1.95707395243711,TRUE,1.43009069770534e-05,6.07802632945909e-06,0.817078541944962,TRUE,0.75,0.000108659617424332,5.03754406043617e-05
"COL9A3",-1.01260414302247,-1.81846863148625,0.00153971347002467,0.000227387325998871,-1.41553638725436,TRUE,5.55452136011378e-06,2.41559981795092e-06,0.556844437946044,TRUE,0.75,5.69977276614097e-05,2.66249987736697e-05
"CDO1",0.83293362835136,2.33934953257442,0.00154991944812463,0.000186986256679382,1.58614158046289,TRUE,4.65267615250717e-06,2.04135742121192e-06,0.356053516908493,TRUE,1,5.12156922969491e-05,2.41655663438439e-05
"SGPL1",0.646023738962222,2.15337414535354,0.00155490648601076,1.7601454033154e-05,1.39969894215788,TRUE,5.03962089763475e-07,2.63913486397982e-07,0.300005338299517,TRUE,1,1.4528387253326e-05,7.58281596850609e-06
"CHAC2",-0.850040354698405,-1.70778196112661,0.00157202746436641,0.000290461720659761,-1.27891115791251,TRUE,7.12291407454795e-06,3.07741400285e-06,0.497745247372001,TRUE,0.75,6.72314250510784e-05,3.13135187132732e-05
"TRIL",-1.24051717649936,-3.33293376402523,0.00159517763939964,6.0469678392511e-05,-2.28672547026229,TRUE,1.65468613841395e-06,7.80089378760174e-07,0.37219976883104,TRUE,0.75,2.66131303779822e-05,1.33589096536784e-05
"DCX",1.42490982810148,2.47208868532834,0.00160031992708837,0.000612696238771455,1.94849925671491,TRUE,1.45460550832471e-05,6.20086487945759e-06,0.576399154511814,TRUE,1,0.000109535763042959,5.1077289327777e-05
"PPP4R4",1.15300107410127,0.898858233673667,0.00160031992708837,0.00279550757449108,1.02592965388747,TRUE,5.95776613173765e-05,2.63090615766348e-05,0.779581436534478,TRUE,1,0.000298335323540762,0.000147169907073886
"IQSEC3",-1.9569149070735,-2.04872240930625,0.00160627940399083,6.67295764159551e-05,-2.00281865818988,TRUE,1.82738750348575e-06,8.56124247938794e-07,0.955187925013305,TRUE,0.75,2.80323141692285e-05,1.4008704875539e-05
"GUCA1A",0.899374243182407,2.3024819284427,0.00161236798059698,0.00043545285710269,1.60092808581255,TRUE,1.06504334410398e-05,4.56387435021632e-06,0.390610771825126,TRUE,1,8.79854520918646e-05,4.18121272202467e-05
"USP12",0.970916907756538,1.18561463686403,0.00162660357375203,3.70274884369557e-05,1.07826577231028,TRUE,1.06154361144143e-06,5.22413464154603e-07,0.818914407403598,TRUE,1,2.15402421339277e-05,1.08795491945317e-05
"PLIN2",0.623127567657775,1.79444563509074,0.00162660357375203,9.13055120594154e-06,1.20878660137426,TRUE,2.82557414722454e-07,1.60318254560643e-07,0.347253522465319,TRUE,1,1.20129584106568e-05,6.23353319074401e-06
"NBR1",0.674214179840959,1.47400683059368,0.00162660357375203,1.36086210856891e-05,1.07411050521732,TRUE,4.1230351070817e-07,2.23748743310992e-07,0.457402344308953,TRUE,1,1.35028200348941e-05,6.972405692294e-06
"LRP2",1.21446162248288,1.9138970517067,0.00162863241841791,0.0128285423220439,1.56417933709479,TRUE,0.000246037765209734,0.000126911698864252,0.634549084758707,TRUE,1,0.00087146514747919,0.000505975333759829
"GYS2",1.18726205638671,1.37219954403661,0.00163237020455832,0.0177005515383685,1.27973080021166,TRUE,0.000330888985289017,0.000180114992835101,0.865225514427835,TRUE,1,0.00108489875044054,0.000667827943687802
"C1S",0.690648549186433,1.84357366569491,0.00164661734870715,0.000224539781974208,1.26711110744067,TRUE,5.84562981163756e-06,2.56145573340749e-06,0.374624872354153,TRUE,1,5.8428724390849e-05,2.76894932645283e-05
"COL5A2",0.802156648821911,1.69940210197642,0.00164661734870715,0.000149534166942353,1.25077937539917,TRUE,3.99304419320101e-06,1.78359953073581e-06,0.472022864917606,TRUE,1,4.60543022390488e-05,2.1941639510184e-05
"LRRC8C",-0.80241685408762,-1.91722303340282,0.00165630194872871,8.708601144729e-06,-1.35981994374522,TRUE,2.74841585603898e-07,1.57403110989662e-07,0.418530781295401,TRUE,0.75,1.20026355364862e-05,6.23353319074401e-06
"GIMD1",1.43340149733399,4.58929282564965,0.0016663844848936,3.78467547355396e-05,3.01134716149182,TRUE,1.10866315326339e-06,5.46772812692886e-07,0.312336029054994,TRUE,1,2.20004935740886e-05,1.12214197588012e-05
"FGGY",0.579986308633011,1.68897414080268,0.00167636471700826,0.000178805392339755,1.13448022471784,TRUE,4.80198565632351e-06,2.13005821370071e-06,0.343395611940735,TRUE,1,5.23830507374493e-05,2.49026216676597e-05
"PLXNB2",0.934007857377418,3.02614681584402,0.00169764218748179,6.74458107485386e-06,1.98007733661072,TRUE,2.20814315374773e-07,1.31082080412348e-07,0.308645916479407,TRUE,1,1.15504554227944e-05,5.92545532319244e-06
"HID1",0.60777643409029,1.9267810937632,0.00170618069551923,8.99026520576662e-06,1.26727876392674,TRUE,2.91331895303756e-07,1.67288826902201e-07,0.315436162446063,TRUE,1,1.21490323564011e-05,6.33008971796007e-06
"CNOT6",0.787947717621656,2.52757805801584,0.00170618069551923,5.1763411508586e-06,1.65776288781875,TRUE,1.72616215262981e-07,1.06018517298523e-07,0.311740211196563,TRUE,1,1.10976665573536e-05,5.69933922418637e-06
"HS3ST1",1.27491582460822,1.25081661737924,0.00170863812697386,0.00123057292513629,1.26286622099373,TRUE,2.9588543338281e-05,1.27002576514323e-05,0.981097413049696,TRUE,1,0.000179576603254588,8.53451312508482e-05
"ANTXR1",1.21644762409241,3.02175082386673,0.00170863812697386,0.00106793849617571,2.11909922397957,TRUE,2.59367290761303e-05,1.11104646316473e-05,0.402563842949763,TRUE,1,0.000162665193502999,7.76358600311977e-05
"TM6SF1",-1.04907238947107,-0.963099559317155,0.0017379521749367,0.000373532489371579,-1.00608597439411,TRUE,9.89843110907959e-06,4.2846579378919e-06,0.918048715210906,TRUE,0.75,8.38991020805586e-05,3.99085282215074e-05
"TNFRSF19",1.00421318713478,2.38332336381854,0.00174264317559366,1.08463911574559e-05,1.69376827547666,TRUE,3.55044275492485e-07,2.00396705674066e-07,0.421349952918616,TRUE,1,1.27110951681288e-05,6.66102932271916e-06
"VILL",1.07865286814302,2.68371812621458,0.00175148988160379,8.20942342764609e-05,1.8811854971788,TRUE,2.40914499907367e-06,1.12613143310458e-06,0.401924798885076,TRUE,1,3.31492094353059e-05,1.63547214847236e-05
"STK17A",-1.14523244162803,-3.37344740304902,0.00175701157317402,0.000341453604140548,-2.25933992233853,TRUE,9.19491252998112e-06,3.99460037692201e-06,0.339484303384408,TRUE,0.75,8.00987447113257e-05,3.80429581963943e-05
"P2RY4",1.01053903268387,0.992190029511381,0.00175722341775443,8.66149471151216e-05,1.00136453109762,TRUE,2.54147478043179e-06,1.1840810043573e-06,0.981842360780709,TRUE,1,3.43233905318955e-05,1.67271176548874e-05
"CHTF8",-0.948677906611224,-1.4543510001778,0.00176605814562173,1.71837347098544e-05,-1.20151445339451,TRUE,5.55679028859498e-07,2.98965238454407e-07,0.652303265508289,TRUE,0.75,1.51076330947983e-05,7.95002027692194e-06
"EPHX1",0.58312985323704,1.47480438257715,0.00177221186405179,6.83230273084839e-05,1.02896711790709,TRUE,2.04954454440218e-06,9.72723162240285e-07,0.395394711411184,TRUE,1,3.00966100605736e-05,1.5137348991259e-05
"KITLG",1.25871146266091,1.26503255752715,0.00177309923543882,0.000737008558113987,1.26187201009403,TRUE,1.90110890074924e-05,8.15152688116161e-06,0.99500321566538,TRUE,1,0.000131756329049473,6.24704718306743e-05
"SURF2",-1.03465788778585,-1.01411718824408,0.00177309923543882,0.000323656094723392,-1.02438753801497,TRUE,8.82093997902307e-06,3.84202334413608e-06,0.980147351328148,TRUE,0.75,7.7800507036628e-05,3.71746459644948e-05
"NT5C1A",-1.015246992694,-2.43489080961455,0.00177309923543882,0.000945170686004056,-1.72506890115427,TRUE,2.39637155296389e-05,1.02754773451119e-05,0.416957913958661,TRUE,0.75,0.000153599933368191,7.30049840546258e-05
"ST6GAL1",0.807827065567281,2.2253435403013,0.00177309923543882,1.25324765675894e-05,1.51658530293429,TRUE,4.13810250010222e-07,2.30611244989021e-07,0.363012294927688,TRUE,1,1.35028200348941e-05,7.05529540433291e-06
"NMRK2",-1.4770383667116,-2.78897885079271,0.00177309923543882,1.09971772722193e-05,-2.13300860875216,TRUE,3.65664386503142e-07,2.06818801196107e-07,0.529598267226653,TRUE,0.75,1.29140472500026e-05,6.69082503411528e-06
"PCMTD1",1.27019858520609,2.22214911258218,0.00178862340836728,0.00027119764067214,1.74617384889414,TRUE,7.53749597122682e-06,3.30671654891201e-06,0.571608168873105,TRUE,1,6.98227495651568e-05,3.31297038635677e-05
"SLC35F3",-1.77774093376239,-2.66968289896785,0.00180828538214707,3.78467547355396e-05,-2.22371191636512,TRUE,1.19747839240752e-06,5.98854626998602e-07,0.665899659637369,TRUE,0.75,2.29581323667845e-05,1.15135165870662e-05
"SERPINA10",1.66440341302928,3.75171694911505,0.00180828538214707,0.000126271901276059,2.70806018107216,TRUE,3.7201467087014e-06,1.69778070158166e-06,0.443637789205254,TRUE,1,4.39987577284222e-05,2.12561140717964e-05
"CNGA3",-2.53024542147936,-2.66530916812476,0.00180920324888428,0.000496537665466092,-2.59777729480206,TRUE,1.34056397829678e-05,5.784260643793e-06,0.949325298445422,TRUE,0.75,0.000103274680925447,4.85419734819698e-05
"EPM2A",-0.937494774863703,-1.53579664813174,0.00181946514978559,0.000591575836849698,-1.23664571149772,TRUE,1.58675038403933e-05,6.82979307753406e-06,0.610428975739819,TRUE,0.75,0.00011570587473161,5.47158091920404e-05
"DHRS7",0.621484466353538,1.88920302816888,0.00183898332231686,1.48607194300904e-05,1.25534374726121,TRUE,5.03265508377695e-07,2.77278579097207e-07,0.328966477973473,TRUE,1,1.4528387253326e-05,7.78216303452955e-06
"COL6A2",0.748152844126066,2.29722982048581,0.00183898332231686,1.65624576186078e-05,1.52269133230594,TRUE,5.57593524910797e-07,3.03606307983095e-07,0.325676097991733,TRUE,1,1.51076330947983e-05,8.01671983322341e-06
"SLC3A1",0.889540416263043,1.7664244452595,0.00183898332231686,0.000286584993565721,1.32798243076127,TRUE,8.14570814909888e-06,3.57631126446378e-06,0.503582487578384,TRUE,1,7.38428045687295e-05,3.53296203701574e-05
"PENK",-1.82477472164641,-1.82060112790135,0.00183898332231686,0.000434137122231735,-1.82268792477388,TRUE,1.20080516406305e-05,5.20383816893233e-06,0.997712816987464,TRUE,0.75,9.58382727928285e-05,4.55658391734198e-05
"LMO7",1.13430523686871,3.03747520657497,0.00184435130156956,8.40452311516506e-06,2.08589022172184,TRUE,2.94243661017242e-07,1.73237568179552e-07,0.373436870995152,TRUE,1,1.21490323564011e-05,6.44018257846439e-06
"ROS1",1.4618779245853,0.622316045402196,0.00184435130156956,0.177245044444443,1.04209698499375,TRUE,0.002950569488609,0.00338558786966903,0.425696314949644,TRUE,1,0.00608492140765203,0.00730184294740831
"HACL1",0.489409725070559,1.5298381055028,0.00184435130156956,1.08987424391673e-05,1.00962391528668,TRUE,3.7634284354657e-07,2.14868458359163e-07,0.319909488010633,TRUE,1,1.30625769498324e-05,6.77035335707162e-06
"ELMOD1",-0.840118336327983,-1.29774621682284,0.00184588591567656,0.000771623156132102,-1.06893227657541,TRUE,2.05983657879042e-05,8.85395860694693e-06,0.647367201258173,TRUE,0.75,0.000138674939172578,6.60617545356357e-05
"BAIAP2L1",0.781428599282451,1.591945559564,0.00186414923125796,0.000180743441189952,1.18668707942322,TRUE,5.35837034829352e-06,2.40562202047379e-06,0.49086389580839,TRUE,1,5.60019076105251e-05,2.65495471947081e-05
"FFAR4",1.65915888797944,1.58747068399726,0.0018650312097912,0.00217666283221769,1.62331478598835,TRUE,5.4456510464594e-05,2.38197581882149e-05,0.956792441940579,TRUE,1,0.000279911087142449,0.000136324287915807
"ALDH1A1",0.787960165651095,1.975283581282,0.00187733726384901,1.0124334484037e-05,1.38162187346655,TRUE,3.56918434404748e-07,2.06326477347751e-07,0.398909894821124,TRUE,1,1.27110951681288e-05,6.69082503411528e-06
"NEFH",-2.15560270454135,-3.06241848594778,0.00190677359067118,3.0282762677781e-05,-2.60901059524457,TRUE,1.02015034329834e-06,5.25844281451526e-07,0.703889006167037,TRUE,0.75,2.10229233221995e-05,1.09241571803508e-05
"CEBPD",0.904521765126492,2.17159470435616,0.00191478391765228,0.00182120949792704,1.53805823474133,TRUE,4.73090746806559e-05,2.05837851037227e-05,0.416524208367263,TRUE,1,0.000252196048423421,0.000121242642487251
"SLC1A2",-1.24237851876929,-1.70094764408719,0.00194737862234773,0.000564381660237091,-1.47166308142824,TRUE,1.61793886123778e-05,7.00654004814893e-06,0.73040373881467,TRUE,0.75,0.000117511994754511,5.57105379438184e-05
"PATL2",-0.914719925901486,-1.27770314595727,0.00195890833247131,0.00295609001393178,-1.09621153592938,TRUE,7.56223545573558e-05,3.3572092657641e-05,0.715909582594138,TRUE,0.75,0.000356006216939808,0.000177848160853853
"NFASC",-1.74068338020778,-2.80813175191123,0.00195890833247131,0.000111644516908559,-2.27440756605951,TRUE,3.57260912357145e-06,1.66133757417697e-06,0.619872404143096,TRUE,0.75,4.28915508943224e-05,2.09546090457202e-05
"LGMN",0.604721370442304,1.80742757493422,0.00197939000113264,1.17650037093697e-05,1.20607447268826,TRUE,4.32573981851851e-07,2.4852600466474e-07,0.334575713477377,TRUE,1,1.36144086968828e-05,7.29451129877289e-06
"SLC25A38",-0.840005821311851,-1.78803891751869,0.00197939000113264,2.40367037286527e-05,-1.31402236941527,TRUE,8.49785865609843e-07,4.51391612310559e-07,0.46979168802296,TRUE,0.75,1.92898370356197e-05,1.00684086998534e-05
"PNRC1",0.587156195613365,1.6892188361071,0.00197973427380425,1.34757324701678e-05,1.13818751586023,TRUE,4.91933465080081e-07,2.78246866103338e-07,0.347590367253126,TRUE,1,1.45283207317727e-05,7.78356579898314e-06
"SYBU",-1.43252517018584,-0.872361911980174,0.00198454668826555,0.000259515325528874,-1.15244354108301,TRUE,7.9720295854872e-06,3.54315589090604e-06,0.608967947046266,TRUE,0.75,7.27351160027874e-05,3.5042928041213e-05
"ZMYND19",-0.887675750343886,-1.21941894361496,0.00198694854490872,5.1509238152803e-05,-1.05354734697942,TRUE,1.74959862390341e-06,8.65275357364581e-07,0.72794977886138,TRUE,0.75,2.73603124509021e-05,1.41039883250427e-05
"TRAM2",0.759118839685541,1.43282013668144,0.00201172586769638,2.72053807452534e-05,1.09596948818349,TRUE,9.69858454081303e-07,5.10304639655956e-07,0.529807489615369,TRUE,1,2.03983132922906e-05,1.07560094263591e-05
"RASSF6",0.96723637434697,1.9414672100959,0.00201172586769638,0.000716614849751709,1.45435179222143,TRUE,2.08312084901136e-05,9.01320822677132e-06,0.498198666100157,TRUE,1,0.000139811136418302,6.68953462028189e-05
"DLC1",1.01114554520516,1.6071502844117,0.00201693149772623,0.00128453217109927,1.30914791480843,TRUE,3.59178417222027e-05,1.55489221245197e-05,0.629154320546502,TRUE,1,0.000205563556000939,9.82793914447646e-05
"NFATC1",-0.860817376699113,-1.17820693476242,0.00203404046256968,3.78467547355396e-05,-1.01951215573077,TRUE,1.3379208433603e-06,6.83093076325747e-07,0.730616457348126,TRUE,0.75,2.42509812938416e-05,1.24513912149183e-05
"NAXD",0.512421865572446,1.51444847985797,0.00203404046256968,6.029138069373e-05,1.01343517271521,TRUE,2.07425665212356e-06,1.01616720227238e-06,0.338355429311469,TRUE,1,3.02605841366598e-05,1.5660060375383e-05
"DPP4",0.75187054861321,1.69348609072505,0.00204420488434395,0.000171781373510323,1.22267831966913,TRUE,5.57005365349565e-06,2.53650467862965e-06,0.443977988795469,TRUE,1,5.70863652607989e-05,2.74594509239743e-05
"FAM163A",-2.29477073334105,-2.61780147552642,0.00205464378957723,0.00207350116139123,-2.45628610443373,TRUE,5.69439759241791e-05,2.49332747234154e-05,0.876602276679363,TRUE,0.75,0.000287949326214825,0.000140889624370446
"PPM1L",0.717521815415274,1.54945882794338,0.00207282326995878,0.000730703339071292,1.13349032167933,TRUE,2.18110370755888e-05,9.45611805969193e-06,0.463078981174124,TRUE,1,0.000144429961134915,6.88677606285956e-05
"GPRC5C",0.709728931002743,1.64431459338185,0.00210190489361848,0.000148227488153882,1.1770217621923,TRUE,4.97925155983812e-06,2.29574552113032e-06,0.431626000194432,TRUE,1,5.36266025682185e-05,2.60049821290499e-05
"C5",1.24762916465953,1.93751429968116,0.00211329022155438,1.38596637741425e-05,1.59257173217035,TRUE,5.37346103280581e-07,3.07192415283097e-07,0.643932880838527,TRUE,1,1.49183549440269e-05,8.04516140688142e-06
"MMP23B",1.30148011800726,1.99762073600268,0.00212803914580765,1.69299856175317e-05,1.64955042700497,TRUE,6.53505171052788e-07,3.65720733142005e-07,0.65151512224066,TRUE,1,1.67851813025559e-05,8.90023044646798e-06
"TRIM9",-1.14943103197157,-1.54653520393253,0.00213530295841228,9.41811837413786e-05,-1.34798311795205,TRUE,3.30203677034008e-06,1.57374129683419e-06,0.743229788141129,TRUE,0.75,4.06212825332402e-05,2.03029394702687e-05
"IL15",1.21180645077894,3.30340137491432,0.00216736837785251,0.00054860630352036,2.25760391284663,TRUE,1.74102470816363e-05,7.61248064784503e-06,0.366835970942335,TRUE,1,0.000124613705244897,5.91340208698089e-05
"RDH10",0.742290999287496,1.60797208107774,0.00217011666279186,4.10221176266741e-05,1.17513154018262,TRUE,1.53425186083617e-06,7.86530524266027e-07,0.461631770863819,TRUE,1,2.57002347281568e-05,1.33868126981503e-05
"RGS7",0.677421907917107,1.32767289393289,0.00217011666279186,0.00845665889366531,1.002547400925,TRUE,0.000218494033838115,0.000105330781719482,0.510232536201306,TRUE,1,0.000793468479353841,0.000439533488430957
"ZNF462",1.04404632501851,2.35285333767747,0.00217011666279186,2.07342931111599e-05,1.69844983134799,TRUE,8.06176692299141e-07,4.42960489621669e-07,0.443736253467077,TRUE,1,1.89284034457826e-05,9.95897376666648e-06
"NIF3L1",-0.590757103725534,-1.41723374007814,0.00217011666279186,7.58818225273414e-05,-1.00399542190184,TRUE,2.73674141698867e-06,1.32959772414232e-06,0.41683815945065,TRUE,0.75,3.57420959174052e-05,1.80893584427452e-05
"PDE8A",0.8278510902758,1.85894511787471,0.00221837722049943,1.34757324701678e-05,1.34339810407525,TRUE,5.47830195904523e-07,3.1753104468013e-07,0.445333798354556,TRUE,1,1.50760024041777e-05,8.1066058274361e-06
"CSPG5",-0.863668047068088,-2.29360187591511,0.00222001619253511,6.87398201978362e-05,-1.5786349614916,TRUE,2.54778016894269e-06,1.25243915438666e-06,0.376555345606133,TRUE,0.75,3.43233905318955e-05,1.73742623119171e-05
"OAF",0.78848378824299,2.44772575742106,0.00222001619253511,4.48678644526419e-06,1.61810477283202,TRUE,1.93483507830837e-07,1.29062963760695e-07,0.322129137977345,TRUE,1,1.14011267411847e-05,5.9131766531657e-06
"VWA1",0.965100719630169,1.04527429544345,0.00222001619253511,0.0562910355861244,1.00518750753681,TRUE,0.00124810311506157,0.000862977825475175,0.923299007578421,TRUE,1,0.00307679504478516,0.00236336027422539
"CPN1",0.603047288236952,1.78877397089884,0.00222001619253511,2.18303689665817e-05,1.1959106295679,TRUE,8.64712404194555e-07,4.74659742732975e-07,0.337128836872513,TRUE,1,1.93595986465742e-05,1.03725640164602e-05
"BHLHE40",0.781287743267271,1.40905259197095,0.00222138746840608,3.04537099389723e-05,1.09517016761911,TRUE,1.18446990958686e-06,6.27925350937808e-07,0.554477347204213,TRUE,1,2.28691730151669e-05,1.17454568210921e-05
"FZD3",0.847081837040424,2.48035068705999,0.00226042671120743,4.59119174920729e-06,1.66371626205021,TRUE,2.0116373343e-07,1.34375335858472e-07,0.341516964298499,TRUE,1,1.14433812386086e-05,5.92545532319244e-06
"CALN1",0.946096386966589,2.73525106509747,0.00226814333663876,0.000140172417558887,1.84067372603203,TRUE,5.07463588294053e-06,2.37282718862364e-06,0.345890144798417,TRUE,1,5.43088557371261e-05,2.63216722450758e-05
"NPY",1.60882463527631,3.07276364353467,0.00227218975179559,0.000559701531362816,2.34079413940549,TRUE,1.85358785887725e-05,8.13483194528342e-06,0.523575784509623,TRUE,1,0.000130058035528506,6.23989462155857e-05
"CPT1A",0.84043562430295,2.23658935297658,0.00230373748692049,2.89592539045067e-05,1.53851248863976,TRUE,1.16902805461655e-06,6.27361455451947e-07,0.375766621255015,TRUE,1,2.27263343828667e-05,1.17454568210921e-05
