"gene","logFC_106839","logFC_299945","avg_logFC","SE_106839","SE_299945","P_106839","P_299945","FDR_106839","FDR_299945","sig_106839","sig_299945","direction_consistent","category"
"VIPAS39",-0.325896102752832,0.927368948831795,0.300736423039481,0.0652998398218382,0.0530807755223197,0.000748930375917992,5.39384956281559e-09,0.00318418402373622,8.84675442914821e-08,TRUE,TRUE,FALSE,"Moderate"
"ACOT8",0.477623789382474,0.123221491591889,0.300422640487181,0.0977012030194271,0.0932181970140396,0.000861717541687299,0.214794353551955,0.00356289503476999,0.254045500532211,TRUE,FALSE,TRUE,"Moderate"
"EREG",0.449369510887025,-1.0500559561266,-0.300343222619789,0.179113853378757,0.46262109758435,0.0333800370002043,0.045837378152029,0.0649290722530449,0.0618664901782438,FALSE,FALSE,FALSE,"Low"
"SIPA1L2",-0.44139839675736,1.04176409161271,0.300182847427677,0.131962849371851,0.196599142985032,0.00859648977194666,0.000314313414615748,0.0219118039809631,0.000681255298963654,TRUE,TRUE,FALSE,"Moderate"
"ATP6V0B",0.424793148565303,0.175409719916406,0.300101434240855,0.102243444791781,0.0830218667335898,0.00246838041595245,0.0599400602972871,0.00803130426133948,0.0791984402232057,TRUE,FALSE,TRUE,"Moderate"
"NDUFA1",-0.153147054509516,-0.446917571278433,-0.300032312893974,0.254880351991331,0.117209241239559,0.562762295859828,0.00323044670199695,0.646074765638503,0.00555053676753162,FALSE,TRUE,TRUE,"Moderate"
"TFDP2",0.0599413004937741,0.53951778016342,0.299729540328597,0.125447447598464,0.0629880325933608,0.644172751581127,5.26053990839152e-06,0.716277194635073,1.88739175110523e-05,FALSE,TRUE,TRUE,"Moderate"
"GTF2H5",-0.35927550883128,-0.240067272022774,-0.299671390427027,0.0795175678683861,0.0622198969723376,0.0014515072360223,0.00299556235954398,0.00532388050736341,0.00518827947575197,TRUE,TRUE,TRUE,"Moderate"
"CYBRD1",-0.347242349818803,-0.2519714669403,-0.299606908379551,0.0925382056769205,0.109699363011068,0.00453979573047753,0.0437489792016899,0.0130190324731554,0.0592569077596617,TRUE,FALSE,TRUE,"Moderate"
"SP5",0.218822601480583,0.380282161560912,0.299552381520747,0.0812955236153518,0.28817725987837,0.0247333483955833,0.215517980732041,0.0509814780500827,0.254829720331562,FALSE,FALSE,TRUE,"Low"
"RPE65",-0.365466422340795,-0.233218452903044,-0.29934243762192,0.16633433687865,0.197310696542658,0.0556032261308682,0.263757084453465,0.0983695426125158,0.305766341773416,FALSE,FALSE,TRUE,"Low"
"gga-mir-1629",0.182322584667322,-0.780996358210147,-0.299336886771413,0.150489740172366,0.950342400059188,0.256549420622006,0.429783852323106,0.346207991197042,0.474380340213382,FALSE,FALSE,FALSE,"Low"
"FOCAD",-0.0454186035068274,-0.553190329003127,-0.299304466254977,0.0875179136509494,0.0779810928603384,0.616307947545444,2.830668023575e-05,0.69243090808484,8.03279620585498e-05,FALSE,TRUE,TRUE,"Moderate"
"GCH1",-0.420967772061283,-0.17757171838919,-0.299269745225236,0.112756760769123,0.0884515608162925,0.00467488924985724,0.071618062492724,0.013333734965525,0.093179894512723,TRUE,FALSE,TRUE,"Moderate"
"GPCPD1",0.0990389019756677,-0.697317438096897,-0.299139268060615,0.142563038606475,0.077868145651085,0.504783561391481,3.49578449721186e-06,0.594602951917671,1.33273814044135e-05,FALSE,TRUE,FALSE,"Moderate"
"ARHGEF9",0.740320179683028,-0.142276432265857,0.299021873708585,0.222063688794589,0.197253496876424,0.00874891218546192,0.486768368760159,0.0222138013836632,0.531628901187432,TRUE,FALSE,FALSE,"Moderate"
"BRF1",0.411939524464889,0.186020474127799,0.298979999296344,0.0996489387181319,0.0997940871622692,0.00254604300233146,0.0910125569707205,0.00823305373620943,0.116007870594085,TRUE,FALSE,TRUE,"Moderate"
"INO80",-0.0585828213274766,0.656346296203603,0.298881737438063,0.0834531743524956,0.0805332950867301,0.500442993243374,8.26507086073284e-06,0.591228214707912,2.78280537103666e-05,FALSE,TRUE,FALSE,"Moderate"
"COX5A",-0.0917486093512192,-0.505941730415817,-0.298845169883518,0.0863945960021626,0.0723266516148157,0.315919952080416,3.19645361208933e-05,0.409854056382407,8.93783015585416e-05,FALSE,TRUE,TRUE,"Moderate"
"PDCL",-0.105014168030635,0.7022897916161,0.298637811792732,0.0797708008101829,0.0592309960332026,0.220568806155597,2.45569626864865e-07,0.30562835963002,1.50495100612164e-06,FALSE,TRUE,FALSE,"Moderate"
"SPHK1",-0.246738474575141,0.843696038608557,0.298478782016708,0.0834883785726529,0.163470372593537,0.016084632727201,0.000385059225027704,0.0361571198949156,0.000816709936824578,TRUE,TRUE,FALSE,"Moderate"
"MSN",0.32545720902325,0.271430999324926,0.298444104174088,0.0956170461456388,0.0570070984345376,0.00782955639466902,0.000704779588440081,0.0203611324313103,0.00139562613724049,TRUE,TRUE,TRUE,"Moderate"
"PREP",0.15029300166477,-0.74665038441257,-0.2981786913739,0.0665772180088673,0.0558976984853387,0.0503956146512389,7.70273548494693e-08,0.0909737613549719,6.17245870193748e-07,FALSE,TRUE,FALSE,"Moderate"
"SRP72",0.0170054769453269,-0.613066576235626,-0.29803054964515,0.0776090964032769,0.0587543228654798,0.831448661634445,8.35177682917125e-07,0.870233740389628,4.13120812702216e-06,FALSE,TRUE,FALSE,"Moderate"
"LANCL2",0.262344391398963,0.333681204357412,0.298012797878187,0.0691493742812714,0.062133852104346,0.00425920697571511,0.000283211488858708,0.0123960454838004,0.000621528812534473,TRUE,TRUE,TRUE,"Moderate"
"MYCBP2",-0.157088171727159,-0.438936651259015,-0.298012411493087,0.122092074957352,0.155531499896718,0.230336821602515,0.0175961967661692,0.316675492967902,0.0259425967391884,FALSE,TRUE,TRUE,"Moderate"
"RNF121",0.450941808641977,0.145046115713878,0.297993962177928,0.105963972031624,0.105088095947975,0.00212607456137833,0.196707724341773,0.00713838442116413,0.234832405308127,TRUE,FALSE,TRUE,"Moderate"
"TPR",-0.191245770327847,-0.404624746267837,-0.297935258297842,0.223139888818377,0.100809092465469,0.41365241007119,0.00231748474591582,0.510108658704235,0.00411812389696636,FALSE,TRUE,TRUE,"Moderate"
"WEE1",-0.42771689702522,-0.168050735943208,-0.297883816484214,0.0745361571107917,0.0697552607547582,0.000280645944133405,0.0360504561147646,0.00150213420734,0.0497940870708256,TRUE,TRUE,TRUE,"Moderate"
"FBXL15",-0.16682342468296,0.762298196733955,0.297737386025497,0.102028357529271,0.128763070025914,0.136473355131845,0.000130101956660939,0.205271149460018,0.00031151902770209,FALSE,TRUE,FALSE,"Moderate"
"TECPR1",-0.215783724453038,-0.379677517788569,-0.297730621120804,0.0843841882210847,0.152897958302009,0.0308366052869915,0.0317125371113127,0.060877333853765,0.0443385322789274,FALSE,TRUE,TRUE,"Moderate"
"COX10",0.415430389344361,0.179961705460346,0.297696047402353,0.116783154216538,0.113196830019751,0.00614794128179675,0.142045922665916,0.0167028666273936,0.174172893225155,TRUE,FALSE,TRUE,"Moderate"
"HAT1",0.171851507371772,0.42335756077343,0.297604534072601,0.120344145580157,0.0822607712707108,0.187067242286563,0.000393510257645471,0.2670938022398,0.000832353121487736,FALSE,TRUE,TRUE,"Moderate"
"GIPC2",-0.320559796560676,-0.274647196387992,-0.297603496474334,0.101423394892978,0.126997323414761,0.0115425963143339,0.0550673285394069,0.0276299873083373,0.0732779538716701,TRUE,FALSE,TRUE,"Moderate"
"PMM1",-0.0101883921653139,0.605284469273925,0.297548038554305,0.0938261604686543,0.0655905566461252,0.915912343126936,2.6470413767015e-06,0.936731062971926,1.06412833939639e-05,FALSE,TRUE,FALSE,"Moderate"
"BCL2L13",0.587460813804414,0.00728052997413187,0.297370671889273,0.0774081455379692,0.0591847060614409,3.36926773703657e-05,0.904461459386338,0.000319634755286366,0.91666330032241,TRUE,FALSE,TRUE,"Moderate"
"OPTN",0.178983706718857,0.415561807011021,0.297272756864939,0.0590011250506345,0.0651063140931709,0.0141688564005308,6.98154472837457e-05,0.0326353018762841,0.000178116183579574,TRUE,TRUE,TRUE,"Moderate"
"CDH15",0.26721180093673,-0.861657618787918,-0.297222908925594,0.138207811074185,0.14456841666739,0.0852142690200939,0.000123137476984782,0.139303061887521,0.000296361193177906,FALSE,TRUE,FALSE,"Moderate"
"E4F1",0.0332005333750436,0.561033824113515,0.297117178744279,0.0774160394617,0.0737071174209841,0.678110873691158,1.52425165880324e-05,0.745161459441931,4.72203735536467e-05,FALSE,TRUE,TRUE,"Moderate"
"RPLP2",-0.283178753713004,-0.310965057032243,-0.297071905372624,0.0562572531422185,0.0770534868743335,0.000706421923451804,0.00223558291062628,0.00304812003278127,0.00398521072245965,TRUE,TRUE,TRUE,"Moderate"
"MRPL18",0.311183641834494,0.282868947460119,0.297026294647306,0.0860829868989135,0.0917239388134908,0.00561839883026958,0.0111729214525967,0.015550397288779,0.0171486612736498,TRUE,TRUE,TRUE,"Moderate"
"DDX42",0.0786618560819665,0.515182220867041,0.296922038474504,0.0672684044211803,0.0582857470462317,0.272297603679885,3.94294814282517e-06,0.364015258557762,1.47974869195945e-05,FALSE,TRUE,TRUE,"Moderate"
"PER2",-0.34649570319355,-0.247181394366718,-0.296838548780134,0.162571789275942,0.0714691805722832,0.0618943643399862,0.00587037430746496,0.107340746769966,0.00958535405065208,FALSE,TRUE,TRUE,"Moderate"
"VIL1",-0.794714266732254,0.201131270275535,-0.296791498228359,0.171181004281484,0.202614330538486,0.00121572367478212,0.343593246201657,0.0046452708496969,0.387532650608679,TRUE,FALSE,FALSE,"Moderate"
"MSH2",0.535424247308826,0.0580910689149379,0.296757658111882,0.0660143976171362,0.0589341854294683,1.98602857332806e-05,0.346851631372033,0.000225797838544058,0.390998074271742,TRUE,FALSE,TRUE,"Moderate"
"TENM3",0.432141093061412,0.161130940942551,0.296636017001981,0.103383576032849,0.136571651588567,0.00237751801204708,0.264577538518889,0.00779292425140793,0.306556691000874,TRUE,FALSE,TRUE,"Moderate"
"TMEM229B",-0.171609719771098,0.764416950712644,0.296403615470773,0.12658136474549,0.112685023783177,0.208233352875449,4.16459043784577e-05,0.291552719848457,0.000113108017895527,FALSE,TRUE,FALSE,"Moderate"
"gga-mir-130b",-0.0410006232430384,-0.551800856055583,-0.296400739649311,0.173690647370332,0.966729943440202,0.818675366001758,0.580369363620707,0.860289063261995,0.624054674185895,FALSE,FALSE,TRUE,"Low"
"TTC19",-0.229710704899192,-0.36254351814034,-0.296127111519766,0.102214540792207,0.155126037463992,0.0512328530528589,0.0408258025777187,0.0921490435200417,0.0556559142723469,FALSE,FALSE,TRUE,"Low"
"EIF2B3",0.437468423102773,0.154615170228156,0.296041796665464,0.0944579187001533,0.074620194347476,0.0012351407065331,0.0642330897151932,0.00469822509257209,0.0844068744125621,TRUE,FALSE,TRUE,"Moderate"
"MINA",0.0738061070161944,0.517844132105161,0.295825119560678,0.103604325504194,0.0613962204842633,0.494284126966365,6.05447830883451e-06,0.585926548928571,2.13148035525245e-05,FALSE,TRUE,TRUE,"Moderate"
"UVRAG",-0.20815862330203,-0.383374953544471,-0.29576678842325,0.0933685162400377,0.101217382167405,0.0527532348291086,0.00336993599131729,0.0944194251972176,0.00577017530137235,FALSE,TRUE,TRUE,"Moderate"
"PTGER3",-0.352585257916529,0.943633594318537,0.295524168201004,0.339530324781712,0.391692990023728,0.326160865137766,0.0360524813923781,0.420520612820895,0.0497940870708256,FALSE,TRUE,FALSE,"Moderate"
"NUP37",0.391084769963721,0.199958215883774,0.295521492923748,0.0879166400734656,0.0622995165205529,0.00160501893319231,0.00899302259612277,0.00574665076760854,0.0141223016281779,TRUE,TRUE,TRUE,"Moderate"
"SIK3",-0.169718015182285,-0.420824465818579,-0.295271240500432,0.0910905944510772,0.0875641486317124,0.0953380366666738,0.000658131449161137,0.153379395891662,0.00131345303919398,FALSE,TRUE,TRUE,"Moderate"
"RPL27",-0.305313782277182,-0.284668399184248,-0.294991090730715,0.0847187985076537,0.0767962512484998,0.0057163050426785,0.00385814151908634,0.0157695051242941,0.00654088308313368,TRUE,TRUE,TRUE,"Moderate"
"TOPBP1",0.26618236874809,0.323776535620852,0.294979452184471,0.0788326977017828,0.0553330551377798,0.00817464177067116,0.000143062914642577,0.021072743829175,0.000339557507419645,TRUE,TRUE,TRUE,"Moderate"
"ACOT11",0.0384615102577079,0.551467627276457,0.294964568767083,0.213734714515695,0.313455342525225,0.861179500972604,0.108115429170507,0.894011637406969,0.135773615080694,FALSE,FALSE,TRUE,"Low"
"LPCAT1",0.35722783086924,0.232441816008032,0.294834823438636,0.12320986097095,0.0996508943404615,0.0176188228144912,0.041145685710493,0.0389061290927326,0.0560465921269367,TRUE,FALSE,TRUE,"Moderate"
"ICE2",0.40432421990415,0.185343523705527,0.294833871804838,0.150111936699955,0.111091021428402,0.0246608801050772,0.125282798384811,0.0508811221385959,0.155591065034657,FALSE,FALSE,TRUE,"Low"
"MPRIP",-0.151678250582279,-0.437761450384786,-0.294719850483532,0.067754301596757,0.0593652437191214,0.0519649833229198,2.01731615806723e-05,0.0931671360918489,6.0105163434765e-05,FALSE,TRUE,TRUE,"Moderate"
"SCARNA7",-0.151158829005714,0.740575704714294,0.29470843785429,0.355617646513675,0.39773934407841,0.680777595337688,0.0913266143640845,0.746810170160262,0.116286642442404,FALSE,FALSE,FALSE,"Low"
"RANGAP1",0.504323151974527,0.0845772619461371,0.294450206960332,0.0658550114589679,0.0598485592961531,3.13696889399989e-05,0.187074718573327,0.00030478586921611,0.224127393147653,TRUE,FALSE,TRUE,"Moderate"
"ATP6V0A1",-0.195895292433004,-0.392987176022931,-0.294441234227968,0.096074494643727,0.0694528925151222,0.071890046797535,0.000187447080475721,0.121413659926628,0.000430452984476724,FALSE,TRUE,TRUE,"Moderate"
"SAMHD1",0.0231638207155411,0.565679373066265,0.294421596890903,0.0625132370260134,0.0569971387222584,0.719551168639735,1.34070627337251e-06,0.780998907757319,6.13748780421996e-06,FALSE,TRUE,TRUE,"Moderate"
"TBC1D7",-0.219258923821727,-0.369502965705927,-0.294380944763827,0.0922111717076506,0.0971557070231324,0.0413840487299177,0.00328356485347367,0.0775487981396241,0.00563489999533499,FALSE,TRUE,TRUE,"Moderate"
"GNB2L1",-0.189180237524736,-0.399471916325048,-0.294326076924892,0.104611990304414,0.0611248594758199,0.104006911242035,5.72166149779785e-05,0.164155721476362,0.00014950950261637,FALSE,TRUE,TRUE,"Moderate"
"STK25",-0.0239123814314439,-0.564705104413096,-0.29430874292227,0.0632884726371691,0.0619264490679476,0.71431473838602,2.95619535345685e-06,0.776718041972082,1.16122444929906e-05,FALSE,TRUE,TRUE,"Moderate"
"NLRX1",-0.373006320089795,0.961345063038691,0.294169371474448,0.0988695733945117,0.236605081280315,0.00440011606339765,0.00213758484938396,0.0127094323918393,0.00382754605718592,TRUE,TRUE,FALSE,"Moderate"
"FBXW8",0.54194346082365,0.0463468937328742,0.294145177278262,0.0877506491817083,0.0988954726882529,0.000163703585725134,0.649075967067771,0.00101139176128236,0.689039261532706,TRUE,FALSE,TRUE,"Moderate"
"CPD",-0.159233313418985,-0.428777214076856,-0.294005263747921,0.0761610992023683,0.0648536939122271,0.0661115226047358,5.18655789857183e-05,0.11347661183114,0.000137102413316316,FALSE,TRUE,TRUE,"Moderate"
"HYKK",0.488598801470646,0.0993029205243872,0.293950860997517,0.183297503278937,0.348555600920634,0.0258132509759729,0.781363393503801,0.0529093041928954,0.808061896870819,FALSE,FALSE,TRUE,"Low"
"PSME3",0.328405671804859,0.259494375473469,0.293950023639164,0.0643029087276598,0.0515127507357533,0.000639458914699153,0.000463103673626122,0.00281844280161271,0.000961965923292278,TRUE,TRUE,TRUE,"Moderate"
"SCAI",-0.192005432805519,-0.395873192588772,-0.293939312697145,0.110321759178776,0.157788541295291,0.115784742277521,0.030331797522263,0.179447594190094,0.0425494738833479,FALSE,TRUE,TRUE,"Moderate"
"TANGO2",-0.0839392746876646,-0.503897683803012,-0.293918479245338,0.107762775664593,0.0749149381790235,0.456019512188768,4.47876409783016e-05,0.550336800854316,0.000120397192073939,FALSE,TRUE,TRUE,"Moderate"
"CTSC",-0.304064426448694,-0.283687479553414,-0.293875953001054,0.0611113663894646,0.0925562490012177,0.000764639861239775,0.0115441709634541,0.00323951651181846,0.0176639757524073,TRUE,TRUE,TRUE,"Moderate"
"RLIM",-0.0608112801679139,0.64829743915688,0.293743079494483,0.0800147428547311,0.0520111267164399,0.466699984687776,1.5127803207739e-07,0.560185836783245,1.03906396889727e-06,FALSE,TRUE,FALSE,"Moderate"
"SYT13",-0.434286816329155,1.02139569312582,0.293554438398335,0.164502532248714,0.59581775966782,0.0269194654113337,0.116334596735392,0.0546574280817958,0.145379369810128,FALSE,FALSE,FALSE,"Low"
"ARNTL2",-0.354706345613387,-0.232380669043668,-0.293543507328527,0.172136057624019,0.0920226114149293,0.0694188988754364,0.0294824817310104,0.118045799340728,0.0414548130489173,FALSE,TRUE,TRUE,"Moderate"
"NDUFB5",-0.0686790211083483,-0.517843870241877,-0.293261445675113,0.0679146093606408,0.103098397088958,0.338314090808903,0.00047341948005505,0.433995237088903,0.000980637987489708,FALSE,TRUE,TRUE,"Moderate"
"CHD5",0.191247660171054,0.395036296467214,0.293141978319134,0.107110542480516,0.0860144366532899,0.10784108876502,0.000915758202732459,0.169349555966569,0.00176927428651915,FALSE,TRUE,TRUE,"Moderate"
"VWC2L",0.276438476755141,0.309793958951267,0.293116217853204,0.173113092102541,0.264322434676429,0.144768668413253,0.267557620495825,0.215656501966693,0.309462702133214,FALSE,FALSE,TRUE,"Low"
"CSF3R",-0.0781425448971775,-0.5077643268274,-0.292953435862289,0.553652131427452,0.332891304566147,0.8908686489607,0.157254166565166,0.917362478565087,0.190983914185812,FALSE,FALSE,TRUE,"Low"
"TMEM263",-0.287704397507928,-0.297889175007244,-0.292796786257586,0.0588308415336766,0.0547675346068939,0.000859638608390947,0.000256347663453333,0.0035560468294009,0.00056865521758406,TRUE,TRUE,TRUE,"Moderate"
"EZH1",-0.135456873667293,0.720628780648036,0.292585953490371,0.0741147745614353,0.07422741333652,0.100877700267525,1.64900508973643e-06,0.160178329883176,7.18897866582504e-06,FALSE,TRUE,FALSE,"Moderate"
"TRMT1L",0.258326516583225,0.326758693320083,0.292542604951654,0.0843971669879365,0.0717194194843672,0.0135571774591175,0.000969817543928696,0.0314589330228942,0.00185878014000366,TRUE,TRUE,TRUE,"Moderate"
"RNF4",0.322334394481092,0.262638021213728,0.29248620784741,0.0615573825028575,0.0901829038006601,0.000537837542250533,0.015045485223028,0.00245138673871622,0.0225112849467537,TRUE,TRUE,TRUE,"Moderate"
"NDUFV2",-0.0498179486159778,-0.535105353242518,-0.292461650929248,0.114994191306228,0.0614375785639095,0.675053876294372,4.51408153930951e-06,0.742762300920733,1.65496653907408e-05,FALSE,TRUE,TRUE,"Moderate"
"SLC25A47",-0.321945720981688,-0.262966436594069,-0.292456078787878,0.168015514038215,0.328007931617573,0.0876010433313067,0.440809734614942,0.142529107622414,0.485721988875081,FALSE,FALSE,TRUE,"Low"
"H2AFY",-0.0807815264640359,-0.503513542374547,-0.292147534419291,0.0974245488878361,0.0780615424147279,0.42845612483377,6.391471005904e-05,0.524215476857836,0.000164760530158322,FALSE,TRUE,TRUE,"Moderate"
"ATP6V1H",-0.0963995923859473,-0.487644742227221,-0.292022167306584,0.0662893926966204,0.0539634458017743,0.179860601270705,3.21522864894723e-06,0.258438202908505,1.24271873534496e-05,FALSE,TRUE,TRUE,"Moderate"
"DNAJC27",0.32126576339042,0.26234600820881,0.291805885799615,0.1290083002309,0.103608374070846,0.0344130076038934,0.0291348091894257,0.0665634588457836,0.0410139341676138,FALSE,TRUE,TRUE,"Moderate"
"SPRYD3",0.262946751194169,0.32063018666797,0.291788468931069,0.0905795195384892,0.0627236333094137,0.0175160442613917,0.000414385075765866,0.0387536146240731,0.000872749944303879,TRUE,TRUE,TRUE,"Moderate"
"gga-mir-6640",-0.172571674801384,-0.410060445655191,-0.291316060228287,0.24558107280631,0.954738492767801,0.500013167843738,0.676397397252054,0.590846641118763,0.713989173313107,FALSE,FALSE,TRUE,"Low"
"ZHX2",0.088256902819773,0.494283212640796,0.291270057730284,0.0769860137898375,0.0803948421609711,0.281200813067184,9.53865061005869e-05,0.373013344024482,0.00023557454373465,FALSE,TRUE,TRUE,"Moderate"
"NIPAL3",-0.169480109765301,-0.41301566144287,-0.291247885604085,0.0634595261238199,0.0611166175203438,0.0255995001527936,4.30294266481513e-05,0.0525479859198843,0.000116302472154688,FALSE,TRUE,TRUE,"Moderate"
"TAF15",0.0428478727229002,-0.625238604508753,-0.291195365892926,0.0728085053490354,0.0525814286398857,0.57067162907473,2.38854399524314e-07,0.653460953597548,1.47448343183975e-06,FALSE,TRUE,FALSE,"Moderate"
"ZBTB25",-0.529023314037073,-0.0532499841075564,-0.291136649072315,0.10086952505397,0.129139855824408,0.00053192813627889,0.688531532258495,0.00242977379948457,0.723996483761963,TRUE,FALSE,TRUE,"Moderate"
"PITHD1",0.0422544712113933,-0.624300120776654,-0.29102282478263,0.0654398757152264,0.11387645467205,0.534592487817475,0.000240913406149299,0.620850406141647,0.000537820482711648,FALSE,TRUE,FALSE,"Moderate"
"PNISR",-0.59249997029535,0.01094852976229,-0.29077572026653,0.135981964629683,0.0482430533488066,0.00183206209763169,0.824903426932351,0.00636456254726384,0.845503402875966,TRUE,FALSE,FALSE,"Moderate"
"RARS2",0.01133329667823,-0.592717381285715,-0.290692042303743,0.08640825647704,0.10068085211967,0.898534669544133,0.000136171996495499,0.923561044410498,0.000324483483011366,FALSE,TRUE,FALSE,"Moderate"
"RALGAPB",-0.208162871382287,-0.372620798514705,-0.290391834948496,0.078309490790169,0.111376072634317,0.0261280697744698,0.00711961738001338,0.0534374280705855,0.0114386978490419,FALSE,TRUE,TRUE,"Moderate"
"FEM1C",0.104562358090652,0.476132532514121,0.290347445302387,0.135366099216814,0.129833442748314,0.4596611181663,0.00412319630813578,0.553540668133856,0.00693712732186651,FALSE,TRUE,TRUE,"Moderate"
"ANKRD13A",-0.219019788448299,-0.361607450362396,-0.290313619405348,0.0713005029466521,0.0502674776688152,0.0133195503029977,2.50633270619227e-05,0.0310789507069947,7.21954241352336e-05,TRUE,TRUE,TRUE,"Moderate"
"MTX2",0.649962372362583,-0.0693488177387973,0.290306777311893,0.18780006391275,0.0725476513560419,0.00715313106513921,0.360997330837276,0.0189265549629186,0.404774992226125,TRUE,FALSE,FALSE,"Moderate"
"ULK1",-0.805705590430547,0.225344922193711,-0.290180334118418,0.0913548802702625,0.139847843492982,1.00911108053978e-05,0.137262371728538,0.000142700178683389,0.168824089420249,TRUE,FALSE,FALSE,"Moderate"
"TNNT1",-0.326820163233603,-0.253494455091629,-0.290157309162616,0.192337492694503,0.406751178260364,0.123510470024857,0.546681100179015,0.188776947282315,0.590471730026474,FALSE,FALSE,TRUE,"Low"
"HESX1",0.173168997902592,0.406603873659437,0.289886435781015,0.216793039608439,0.172714108453763,0.444992502601681,0.0396388323135133,0.539894292269725,0.0542487207361583,FALSE,FALSE,TRUE,"Low"
"CYP21A1",-0.0620845223517188,-0.517651390559791,-0.289867956455755,0.195458309608905,0.138685855977164,0.758008881861886,0.00369514081089387,0.81246964738674,0.00628480185624844,FALSE,TRUE,TRUE,"Moderate"
"CLK2",-0.196686978653395,0.776392122379182,0.289852571862893,0.0787502646594831,0.0638611158422186,0.034001539257924,1.92716812321967e-07,0.0659281723072505,1.24924442132283e-06,FALSE,TRUE,FALSE,"Moderate"
"CC2D2A",-0.323088213028867,-0.256433261052312,-0.289760737040589,0.110054323708694,0.108870516459984,0.0166064931503359,0.0395572135870706,0.0370825460103308,0.054154636368632,TRUE,FALSE,TRUE,"Moderate"
"DERL1",-0.126669667044957,-0.452770988670296,-0.289720327857626,0.0722634629035711,0.0619096612395376,0.113535491281321,2.16906724250891e-05,0.176676090926768,6.37684548513975e-05,FALSE,TRUE,TRUE,"Moderate"
"SAMM50",0.114186107498713,-0.693586546825202,-0.289700219663244,0.0754466860155582,0.0735790976426606,0.164465118109032,2.17220104661375e-06,0.239953095850424,8.96805672532292e-06,FALSE,TRUE,FALSE,"Moderate"
"CARMIL3",-0.235016969784223,-0.344105686423141,-0.289561328103682,0.102558222772353,0.181119742087734,0.0476611064885703,0.085757690784446,0.0870459192521881,0.109860720197979,FALSE,FALSE,TRUE,"Low"
"TAF1C",0.0220764754768306,0.55694425998848,0.289510367732655,0.110723380694937,0.104683502978028,0.846395341062244,0.000304656156949167,0.883240778828937,0.000662200182012476,FALSE,TRUE,TRUE,"Moderate"
"ARRDC4",-0.548839354061985,-0.0299831522309253,-0.289411253146455,0.0705359431813531,0.0970279602098893,2.76521728640402e-05,0.763464544843899,0.000282413638337967,0.791789804057262,TRUE,FALSE,TRUE,"Moderate"
"ADGRA3",0.105709357408192,0.473024159119693,0.289366758263943,0.0882012581432073,0.0904692869521958,0.26133497795194,0.000348533826934959,0.351720874285094,0.000747721473694734,FALSE,TRUE,TRUE,"Moderate"
"ADPRM",0.110341037609256,0.468365007481057,0.289353022545157,0.12226231415684,0.230168758180972,0.390314593700175,0.0683959794853327,0.487762808761811,0.0893053648959636,FALSE,FALSE,TRUE,"Low"
"USF1",0.417473191135867,0.160983579838305,0.289228385487086,0.0680643899512209,0.0688450445309469,0.000172301720024058,0.04073747325041,0.00104972413550863,0.0555535007988574,TRUE,FALSE,TRUE,"Moderate"
"DEF8",0.15266284530861,0.425765440810882,0.289214143059746,0.11990372763216,0.166428949364867,0.234852114270749,0.0278419635649379,0.321779138491138,0.0393453613428598,FALSE,TRUE,TRUE,"Moderate"
"USP48",-0.210943193982102,-0.367290267531195,-0.289116730756648,0.0662046201596777,0.070079782836078,0.011077014158518,0.0003421911441289,0.0266672380914936,0.000735593347602217,TRUE,TRUE,TRUE,"Moderate"
"KLF3",-0.181935822735443,-0.396165901465095,-0.289050862100269,0.0737617728746082,0.103745788432424,0.0357796532829952,0.00320027890200172,0.0687485733553601,0.00550882706248824,FALSE,TRUE,TRUE,"Moderate"
"SH3GL1",-0.174077143997772,-0.403568232821595,-0.288822688409684,0.0651917722400003,0.0640356635777211,0.025618319794297,7.76501923792845e-05,0.0525737909144426,0.000195965422519286,FALSE,TRUE,TRUE,"Moderate"
"LBR",0.228730613380616,-0.806132050905395,-0.28870071876239,0.0625760992031296,0.0496836288175906,0.00527670006788368,1.12815652806863e-08,0.0147747601900743,1.49957488580877e-07,TRUE,TRUE,FALSE,"Moderate"
"RGS16",-0.459135507522457,1.03638112319095,0.288622807834248,0.138396141636959,0.499544389067721,0.00897854297799749,0.0639483036507635,0.0226931392661072,0.0840883110619116,TRUE,FALSE,FALSE,"Moderate"
"OST4",-0.254003013719335,-0.32308344446299,-0.288543229091163,0.120076716385,0.112791669440818,0.0635244768311639,0.0163499772767343,0.109730024236792,0.0242817392458598,FALSE,TRUE,TRUE,"Moderate"
"PRMT7",0.25507363262656,0.321781061246249,0.288427346936404,0.0815640733471072,0.0626423725273949,0.0121787734943955,0.000399244766698314,0.0289061213488982,0.000843184103162554,TRUE,TRUE,TRUE,"Moderate"
"ZNF800",-0.262805827885416,0.839651566846072,0.288422869480328,0.185453648330008,0.0702966731369498,0.190136618266908,2.28703088715703e-07,0.270832826493611,1.42752803297769e-06,FALSE,TRUE,FALSE,"Moderate"
"FNDC3B",-0.0567269722036761,0.633211934257181,0.288242481026753,0.0998144844057834,0.103765950689188,0.583717960800532,0.000101476646896772,0.664961132165675,0.000249146339944393,FALSE,TRUE,FALSE,"Moderate"
"PARP16",-0.317063103215011,-0.259261836671381,-0.288162469943196,0.0987751955552079,0.127883212652771,0.0106633779196375,0.0692718204033525,0.0258787602583876,0.0903228106111589,TRUE,FALSE,TRUE,"Moderate"
