"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","DEG"
"CACNA1C",-2.59047957213867,1.7190836502322,-8.30645518035703,2.48619055859573e-06,1.23051808000144e-05,5.0732104814287,"Down"
"TDO2",-5.4502626481605,5.22950421857336,-8.29347065758799,2.52689007719933e-06,1.2462633710173e-05,4.89860179821615,"Down"
"FER1L6",-1.57371599287524,3.14111990832616,-8.28768928127804,2.54524042754254e-06,1.2531101788966e-05,5.07007519387846,"Down"
"HS3ST2",3.12936897961426,1.28289421135852,8.26955290945239,2.60373720794593e-06,1.27668093634365e-05,5.12392491958264,"Up"
"CLRN3",-1.64591982684932,5.13734477036768,-8.26121548213382,2.63110972274768e-06,1.28785091374049e-05,4.69342972714459,"Down"
"KLF6",-2.20365546714108,4.65144988880362,-8.25090984712238,2.66537019458367e-06,1.29860957848492e-05,4.71298190873923,"Down"
"AGPAT3",-1.77171816977549,6.71275345480921,-8.25037165278692,2.66717245318243e-06,1.29860957848492e-05,4.58069413210194,"Down"
"LIPC",-1.71273415183831,2.0146150838844,-8.24353375185635,2.6901844758834e-06,1.30763790757267e-05,5.09819947986697,"Down"
"SIM1",-1.66377051405766,3.43680627090835,-8.23560546283198,2.71713225102807e-06,1.31541718988206e-05,4.73577669356688,"Down"
"ADD3",-2.53532183190648,7.66792032765894,-8.21230429339329,2.79801651443855e-06,1.34759650558019e-05,4.57509068808575,"Down"
"FBP1",-2.53969006265345,7.07814498498087,-8.2061190625639,2.81991693636574e-06,1.35504175343126e-05,4.49894036694453,"Down"
"NCALD",-2.28877579771585,6.47846828087484,-8.20381502518545,2.82812179189888e-06,1.35820871900897e-05,4.50597722636615,"Down"
"CNIH3",2.4685964927466,1.50758016528508,8.19292980801482,2.86723168280027e-06,1.37385463434405e-05,5.0111660306446,"Up"
"SAR1B",-1.5922449618675,7.49185340686479,-8.19203648466532,2.87046692439286e-06,1.37462200921124e-05,4.53048866654558,"Down"
"FAM110B",2.41626445995284,3.61603558713671,8.1863579191894,2.89112381471205e-06,1.38372672224046e-05,4.78055203473933,"Up"
"DLC1",-1.56578589533413,2.72290783140142,-8.17695125598324,2.92569303419827e-06,1.39239141572913e-05,4.88332723290874,"Down"
"HOXA4",2.60172486616562,3.62669591872961,8.17686924023768,2.9259963767561e-06,1.39239141572913e-05,4.66683810723979,"Up"
"SLC51A",-2.62087562796901,4.63488953796282,-8.17744321666869,2.92387417952262e-06,1.39239141572913e-05,4.64601216657209,"Down"
"NUDT5",-1.53917175080682,7.87740800257793,-8.17083519884786,2.94840635989177e-06,1.39920423644272e-05,4.48011184917158,"Down"
"MTTP",-3.07670902958991,6.97491457493317,-8.15870634258253,2.99400930769385e-06,1.41685007395591e-05,4.47782060406778,"Down"
"MAN1A1",-3.09548032961592,6.80158149303537,-8.15912020033321,2.99244088608473e-06,1.41685007395591e-05,4.45365765047368,"Down"
"ASPHD2",2.69066571659943,1.70789479283756,8.15418908940707,3.01118589855025e-06,1.42337742417988e-05,4.98882731854265,"Up"
"STYK1",-2.61093983059879,3.54995586023395,-8.15456303792088,3.00975998794166e-06,1.42337742417988e-05,4.82561249158682,"Down"
"OTOP2",-1.64969350333389,1.63955221015802,-8.1372502834163,3.07653925793087e-06,1.44776293714935e-05,4.94599391293621,"Down"
"PDP2",-1.67937317938604,5.58024739560264,-8.13289499095154,3.09358689471112e-06,1.45334674104407e-05,4.48652557222135,"Down"
"PCDH1",-2.38404632837931,7.28607684173901,-8.1191787147146,3.1479389154541e-06,1.47394312936176e-05,4.39459708782489,"Down"
"BUB1B",-1.73707597937846,6.73687178778073,-8.11473060116863,3.16578354226462e-06,1.47900625900136e-05,4.44360673076348,"Down"
"PALMD",-3.37620491090774,2.69171926905522,-8.11311469817321,3.1722928672803e-06,1.48049260644901e-05,4.93976353908962,"Down"
"CHRD",2.57622158481332,1.76800759072104,8.11263110171447,3.17424371527694e-06,1.48049260644901e-05,4.82491635164328,"Up"
"CRYAA",2.81757480712269,1.28333158988906,8.10845332262834,3.19115055961855e-06,1.48672983436492e-05,4.90900851091268,"Up"
"CAMK1D",-2.8134901450061,4.72306743172843,-8.08938357026907,3.26955520206287e-06,1.51654010309575e-05,4.55087160305821,"Down"
"WNT16",3.54338701308991,1.21999085191321,8.07773062023442,3.31847790151176e-06,1.53247382345334e-05,4.92053127267101,"Up"
"DIRAS1",2.84101054757903,3.63434402643503,8.07292820633434,3.33886716219989e-06,1.5401989201069e-05,4.59620548820034,"Up"
"CDK6",-1.6158058244475,8.18196524547272,-8.0643485108442,3.37562751635588e-06,1.55545070770089e-05,4.41734770594342,"Down"
"HOXB6",-1.88362135685128,6.76478705522426,-8.05583234898719,3.41254390326376e-06,1.56988214336037e-05,4.3058304611877,"Down"
"TFPI2",2.36756543602571,5.07746921871505,8.05443847214307,3.41862716287934e-06,1.57182125401458e-05,4.40623549075277,"Up"
"AFAP1L2",2.62796944824978,1.31392068048883,8.05022202436994,3.43709958081188e-06,1.57923440269874e-05,4.87504956676053,"Up"
"CIDEC",-1.54633648035758,5.76506558735727,-8.04808325129684,3.4465103958904e-06,1.58118530376346e-05,4.36717769144309,"Down"
"NT5M",-1.66403181905632,5.45744972599294,-8.040601478561,3.47964828746626e-06,1.59341849006222e-05,4.35296034324059,"Down"
"TIMP3",-2.1992705001662,6.930409062946,-8.03697515454796,3.4958322350996e-06,1.59945255171985e-05,4.25735612387351,"Down"
"KLHL17",1.50721854831735,2.57040240185558,8.02822129279729,3.53523244276897e-06,1.61396884283549e-05,4.71612775139533,"Up"
"JAK3",2.6681756414098,1.42307157743792,8.0275799426859,3.53813769787048e-06,1.61441922938624e-05,4.74872226564267,"Up"
"PTPRM",-1.50743513242227,5.76448385776411,-8.02356723097204,3.55637294280702e-06,1.62077268554723e-05,4.33059083632599,"Down"
"OLFM3",-2.23992824692938,6.29623806670026,-8.02324520812107,3.55784068244086e-06,1.62077268554723e-05,4.31237591819064,"Down"
"RABIF",1.52059520737403,6.51687990262605,7.99369458695348,3.69532461114645e-06,1.67163770312829e-05,4.21018315373105,"Up"
"GATM",1.94094665588113,1.45743391587686,7.98080055348428,3.75708378618189e-06,1.69411055610581e-05,4.75060448111083,"Up"
"FAT1",-1.56792344915972,7.3621667741801,-7.97538844480066,3.7833343387175e-06,1.70503348291211e-05,4.29964704266206,"Down"
"JPH1",-2.22440645982201,7.29861595223891,-7.92932807442693,4.01484059284735e-06,1.7920885277569e-05,4.16572576227959,"Down"
"GIMD1",-3.73278385136602,4.43138012762523,-7.92163173116168,4.0549781077665e-06,1.8052161798279e-05,4.47773157763198,"Down"
"INSC",-3.14491234633231,1.15603166280755,-7.91923985426245,4.06753926256594e-06,1.80985062692913e-05,4.71505954804656,"Down"
"PDE3A",-2.20460191502841,5.91713917111516,-7.91455387085487,4.09226882070812e-06,1.81893026188262e-05,4.18783878958413,"Down"
"TCEA3",-2.64846405143626,4.22017383397601,-7.90321132840633,4.1527949568629e-06,1.84000088294073e-05,4.27125448068625,"Down"
"FOSB",3.51739329611108,1.87453214676915,7.89600452113489,4.19174847609539e-06,1.85335636772815e-05,4.58701926188,"Up"
"MPZL3",2.58883904296968,2.5268179977945,7.89156274048241,4.21595109563276e-06,1.86307838858477e-05,4.63124829010916,"Up"
"HGD",-3.20907334294421,3.66419439324142,-7.87970722244789,4.28128425997345e-06,1.88501966318245e-05,4.41002943700801,"Down"
"NETO2",2.00800732529663,3.81549435171101,7.87337133911075,4.31664277246353e-06,1.89959373888641e-05,4.24394319759148,"Up"
"TMEM121",2.22172859850824,4.49115844805173,7.85180916704657,4.43933113176768e-06,1.94443165761027e-05,4.17245999012073,"Up"
"F13B",-2.86872674655933,6.21020218798868,-7.84283474000437,4.49148882904079e-06,1.96420930392668e-05,4.05031780121967,"Down"
"LZTS3",-2.74119378410406,2.88218534207217,-7.84087822328747,4.50294643722191e-06,1.968196951833e-05,4.52533000877404,"Down"
"TM4SF4",-1.71655835343759,7.9358849142754,-7.83549291134102,4.53464507471478e-06,1.97487078978521e-05,3.86369387378614,"Down"
"SOX21",1.66511375187889,4.21194291349987,7.82864353064619,4.57530626259931e-06,1.98948976193853e-05,4.2184927828857,"Up"
"DLX1",-2.13952003501234,2.04910010511871,-7.82726017439431,4.58356570709511e-06,1.99205174894103e-05,4.46195984475492,"Down"
"RHBDL3",2.05377299407789,0.774829690187777,7.81466605006118,4.65949680330551e-06,2.01464574013425e-05,4.59099128130577,"Up"
"CD247",-2.07846023040617,4.84395786724383,-7.81501468546611,4.65737685943328e-06,2.01464574013425e-05,4.11542602959698,"Down"
"ESRP2",-2.99580715769851,6.84924175270815,-7.81121729992034,4.68052320846249e-06,2.02062197414076e-05,4.00007814397294,"Down"
"TFCP2L1",-2.44325403689382,6.33601876275749,-7.81154010311779,4.67855084261734e-06,2.02062197414076e-05,3.99102076027558,"Down"
"SSTR3",-1.83911686941526,3.56317877825929,-7.80752249901345,4.70316226032755e-06,2.02689647227898e-05,4.20940257011473,"Down"
"SERPIND1",-3.15714279551463,5.90094024226336,-7.79883185873938,4.7568746516966e-06,2.04728098820334e-05,4.05036359713914,"Down"
"SIGIRR",-3.79952571487485,6.3266776063758,-7.78207245454751,4.86231515753105e-06,2.07989424176239e-05,3.98602943841907,"Down"
"ACOX1",-1.81963205455151,7.01617140490704,-7.77814709949003,4.88737032890982e-06,2.08544443494733e-05,3.91490649239951,"Down"
"KRT80",-1.72260000924706,1.57685413443773,-7.76339382556588,4.98277940800372e-06,2.11849954213963e-05,4.49768925268425,"Down"
"IL7R",-2.98441101476824,2.72908524065837,-7.73731648283508,5.15632109925957e-06,2.17688337828249e-05,4.41816094890875,"Down"
"CDH17",-1.55472297387284,7.64439437470227,-7.73303618663424,5.18541748340654e-06,2.18697256668585e-05,3.78473477770178,"Down"
"MYC",-3.66477452839241,5.85858473342825,-7.72830807648273,5.21776195330948e-06,2.19730976352082e-05,3.94245209142847,"Down"
"JMJD7",1.83374169063837,2.69637503421931,7.72785973613156,5.22084016492484e-06,2.19750621048912e-05,4.35092416261084,"Up"
"KCNH4",2.49714673364243,1.17537284876977,7.71566792164204,5.305294485322e-06,2.22637146132166e-05,4.41530907960621,"Up"
"ZFAND6",-1.65956594052446,7.42343072073301,-7.70431953823721,5.38521823626222e-06,2.25541195818369e-05,3.81843583455752,"Down"
"ENPEP",-2.74985900942871,4.569260753514,-7.69491902897659,5.45239736506571e-06,2.27223731697191e-05,4.07866668740974,"Down"
"PARD6A",2.48302576027361,2.79730584628698,7.6930876168561,5.4655890916676e-06,2.27435542123102e-05,4.10963369802455,"Up"
"TNFSF15",-2.94390836924227,4.89827663945161,-7.69346171233137,5.46289170130782e-06,2.27435542123102e-05,4.02390867240559,"Down"
"CXCR4",2.35796602300496,3.59601835430095,7.67678310732799,5.58454459659294e-06,2.31698018913871e-05,4.11301371889865,"Up"
"RXRG",-3.07852111446052,7.21153458851872,-7.67499717389228,5.59774154955087e-06,2.32131086239138e-05,3.80051760037229,"Down"
"MGAT3",1.95581095134385,4.36332940377085,7.6547225333469,5.74991567517718e-06,2.3750510795749e-05,3.8710753653563,"Up"
"ABHD6",-2.51848038770742,3.77389242401265,-7.64278370450535,5.84158564408968e-06,2.40700791426888e-05,4.07455731173845,"Down"
"RNF122",2.68238722855095,2.00629434391645,7.62699455030357,5.96522322089893e-06,2.45075137600799e-05,4.326932068139,"Up"
"CACNA1H",-2.41361444044225,1.29672345983961,-7.6248593352748,5.98215639006836e-06,2.45555343501163e-05,4.31806949518238,"Down"
"SLC6A6",-3.81651139565409,5.20596305277865,-7.62478479593281,5.98274844517927e-06,2.45555343501163e-05,3.89695732627605,"Down"
"ASB15",2.90670680282885,0.815923778485493,7.61099778510087,6.09333997569657e-06,2.49243376545994e-05,4.33071991303136,"Up"
"AMBP",-1.77873120379482,2.66984551593314,-7.59819168270047,6.19801971174195e-06,2.52910464862254e-05,4.01947655967956,"Down"
"ELOVL2",-2.74809525012735,3.12385529599712,-7.59457313052507,6.22794516484472e-06,2.538853227568e-05,4.16629701243838,"Down"
"HOXD13",2.99793760356056,2.42945992646269,7.57598314502236,6.38413531777946e-06,2.59420532572941e-05,4.13702665827122,"Up"
"PTGER2",2.88948911446224,1.74721170680236,7.57265927021917,6.41249997433277e-06,2.60148383722449e-05,4.24026809709254,"Up"
"NCOA1",-1.63273514019956,6.41771457542562,-7.56609283303479,6.4689315349933e-06,2.6231127679727e-05,3.68724986066286,"Down"
"NPY5R",-1.9322182241392,2.42705295260469,-7.55289052308245,6.58400199214222e-06,2.66591880471052e-05,4.04644974540934,"Down"
"EMP2",-2.39902951100564,6.27210459081807,-7.51978207909654,6.8822914846423e-06,2.76276720189791e-05,3.57110391436074,"Down"
"PDE4B",-1.593650894015,6.8891863371358,-7.51825076388457,6.89643224201652e-06,2.76712355194692e-05,3.61147620386948,"Down"
"HNF4A",-4.1031284873504,6.60046628385883,-7.51188889591818,6.95551304748563e-06,2.78286670382996e-05,3.59540112249256,"Down"
"BMP4",3.85098735547142,0.722211786991387,7.49615374147198,7.10397332577882e-06,2.83283561910441e-05,4.1812330723194,"Up"
"PIM3",-1.83766830315457,7.16425578254406,-7.49451105145808,7.11966582547202e-06,2.83372129874747e-05,3.50766404261693,"Down"
"MUSK",-2.81270562797271,0.79418667498251,-7.47355211739609,7.32316432649056e-06,2.90236008681543e-05,4.15139123385207,"Down"
"MYO7B",-1.64959316555944,6.18986847343588,-7.43886289178617,7.67373489913079e-06,3.01855097902227e-05,3.46074657123105,"Down"
"SGK2",-3.65763295028705,1.96907248424927,-7.43568077051028,7.70677850138526e-06,3.03013244442316e-05,4.08391630020711,"Down"
"ETV3L",-2.90723619200418,1.52005684328063,-7.42936107743338,7.77285405021478e-06,3.05181429278954e-05,4.0911432145661,"Down"
"PAPSS2",-1.79244021453025,4.19370397724031,-7.4280659864807,7.78646934179378e-06,3.05290554715065e-05,3.61232913807566,"Down"
"SLC7A5",-3.10978583988531,4.60790446137475,-7.41490788843579,7.92625177860002e-06,3.09760717441433e-05,3.54002579512492,"Down"
"LRRC45",-1.79691467471443,6.75553408786299,-7.3965913227423,8.12530812188951e-06,3.15779873152787e-05,3.39001406245628,"Down"
"CAPN6",-2.34708279889218,2.5107988463028,-7.38624288318629,8.24012206981315e-06,3.19504087997271e-05,3.97193503592436,"Down"
"PCK1",-2.9618069029292,2.64837837367161,-7.37624276897018,8.35271676462795e-06,3.23125328080826e-05,3.99640020669377,"Down"
"TGM4",-1.75619112339984,3.9186229130047,-7.37580574934617,8.35767459196464e-06,3.23168538680103e-05,3.63505736478699,"Down"
"LYPD1",2.08745814833214,3.09751092308784,7.37390953185573,8.37922286803006e-06,3.23852922423541e-05,3.74602791626225,"Up"
"CIDEA",-2.58846271681035,7.29429502206697,-7.36464307479288,8.48538093978586e-06,3.27354402693069e-05,3.29196442935414,"Down"
"ACSL4",-2.19372888331395,6.52735716054523,-7.36065169802133,8.53154799024012e-06,3.28984623235016e-05,3.39359970566407,"Down"
"CLDN3",2.10794265157727,1.29225168462645,7.35473884312706,8.60043325295286e-06,3.31179198433602e-05,3.9643266988921,"Up"
"SLC39A10",1.51196702556327,5.45124467023842,7.35374445276264,8.61207613706587e-06,3.31179198433602e-05,3.43012731619202,"Up"
"NCF4",1.70714672652614,1.71704851257539,7.3506222152918,8.64874243756502e-06,3.32133815014478e-05,3.91192138743841,"Up"
"PDXK",-1.69585132936379,7.53947998861508,-7.31519319873686,9.07666909395279e-06,3.46197161180956e-05,3.25350687202147,"Down"
"FLT4",1.51194151291661,1.62408111360832,7.28745046418884,9.4275078083571e-06,3.56989427090534e-05,3.67072884115488,"Up"
"GNG10",1.52122263335117,3.2095839859385,7.28628171799556,9.44260178911686e-06,3.5723943998934e-05,3.64315511625414,"Up"
"CRABP2",2.22760226752559,2.58777723811778,7.27533277443699,9.58526167510557e-06,3.61013391827835e-05,3.69056202725188,"Up"
"ATIC",-1.73260452502258,9.32599728153672,-7.27305229825959,9.6152634154761e-06,3.6190773178879e-05,3.11722432104498,"Down"
"CWH43",2.17017576179849,1.54498953856569,7.25782401378046,9.81818959414168e-06,3.67974375256606e-05,3.7679659676644,"Up"
"TMEM100",1.82853814567887,2.03501541210048,7.25466746818445,9.8608209891155e-06,3.69243203393048e-05,3.70959367143549,"Up"
"DHRS3",-2.2379386977539,7.13206591145196,-7.25320560866837,9.8806312613365e-06,3.6965598680696e-05,3.18648181351145,"Down"
"CRYBA4",1.61961487820393,0.761872438733333,7.24891888113533,9.93896751857005e-06,3.71508097295639e-05,3.84781248524997,"Up"
"CLDN10",-2.09607057032183,7.68288450093495,-7.24771127894111,9.95546747124489e-06,3.71557768804816e-05,3.05005817340302,"Down"
"VSX1",4.19568686301793,1.28108318613491,7.23483224499612,1.0133266479224e-05,3.7742941193533e-05,3.83266355569904,"Up"
"ELL2",1.68366700481867,2.87977638261967,7.22331694559536,1.02951062980806e-05,3.82272834916372e-05,3.43068041058907,"Up"
"ANKRD13B",2.03322330604101,2.40327205516766,7.22167837771568,1.03183582764238e-05,3.82967210135995e-05,3.58623806401467,"Up"
"CADM1",-1.71357598039851,6.80361036155839,-7.22050232730165,1.03350814375572e-05,3.83249780588832e-05,3.1554001144483,"Down"
"KIAA0319",2.09947399556589,2.07462685531253,7.21249331939363,1.04497387560045e-05,3.8733084534371e-05,3.61892078492006,"Up"
"ALDOB",-2.43246157090293,8.61414776908431,-7.20718088084724,1.05265392825054e-05,3.89662567193139e-05,2.99554192975994,"Down"
"SOX6",-4.07274945685612,1.51122104331515,-7.1891813388421,1.07912581759418e-05,3.97313547807507e-05,3.76484604566838,"Down"
"BTC",1.98774189659034,2.03765836536546,7.17947511939305,1.09369439808752e-05,4.00624495668627e-05,3.62404654624835,"Up"
"CYR61",1.63800625172287,3.64866590954132,7.17981323512621,1.09318339384162e-05,4.00624495668627e-05,3.34539092373508,"Up"
"FETUB",-3.98668063270634,6.9818310292421,-7.17335643837906,1.10298586050919e-05,4.03852177124645e-05,3.0795609813635,"Down"
"DBN1",1.57580934184378,3.29231324842093,7.17265684697279,1.10405356492151e-05,4.04067276870362e-05,3.46701369761571,"Up"
"FAM163A",2.9049334908562,0.815713728554815,7.15843982771131,1.12599166850038e-05,4.10582203844944e-05,3.7381297125549,"Up"
"SULT1C3",-1.85102805453419,7.86263430221679,-7.15430791275713,1.13245435129543e-05,4.11952914474697e-05,2.94562385040121,"Down"
"MMD2",2.03272055569762,2.12434456586878,7.12369883376865,1.18157831067391e-05,4.27788291996999e-05,3.54908847581473,"Up"
"RGS11",2.35290268704398,0.832793882858809,7.11229278049592,1.20046011286457e-05,4.33319235934898e-05,3.65617461444563,"Up"
"GIN1",-1.52015945690191,2.97247064603792,-7.11036365489324,1.20368528371598e-05,4.34110929155003e-05,3.35321495458132,"Down"
"MORN3",1.56561988845102,1.73350727847543,7.10850206463075,1.20680630052276e-05,4.34677577594113e-05,3.55164065031894,"Up"
"CRIP2",1.56295778483756,4.97115457980179,7.09924708879311,1.22245106626169e-05,4.39656405342144e-05,3.05068983412676,"Up"
"FGL2",2.94989350242561,1.05122299024674,7.09660550472108,1.22695597694082e-05,4.40426944965019e-05,3.6541865485795,"Up"
"ASPA",-1.74013900417982,3.01827310601684,-7.09538233400848,1.22904793829665e-05,4.40989737860469e-05,3.38356472999671,"Down"
"MTSS1",-1.98761470014738,7.52735868617361,-7.08553259452321,1.24603286805304e-05,4.46322713997374e-05,2.94447260323609,"Down"
"TBX6",-1.7421192249415,2.15963429174042,-7.07388608965121,1.26643937180406e-05,4.5266868625146e-05,3.45937655720507,"Down"
"RERGL",1.76337648002372,2.82279452904138,7.06956745227742,1.27409652908733e-05,4.54440364380702e-05,3.29918850972437,"Up"
"PAPLN",-1.57373781922864,3.6410499476482,-7.06036843461627,1.29057172973208e-05,4.59732029380429e-05,3.32974154096564,"Down"
"ELOVL4",1.84104777710203,2.46771709604142,7.05108214176326,1.30743360297232e-05,4.637751406159e-05,3.38611705147219,"Up"
"GDPD1",-1.58949513356742,7.37193457006209,-7.04801684534457,1.31305089664753e-05,4.65375326217031e-05,2.81223100854303,"Down"
"TBXAS1",-1.87692385760676,5.61909088852403,-7.03137337049811,1.34400286165436e-05,4.75144541090747e-05,2.92345432342901,"Down"
"NT5C1A",2.53020809643933,0.694096254190436,7.00161298734461,1.40130192961055e-05,4.918879614411e-05,3.50970342664976,"Up"
"TRPC5",2.21942558217708,1.54199822535502,6.9874715802793,1.42943570970784e-05,4.99678938989686e-05,3.34293953494652,"Up"
"ST8SIA6",2.03949893145697,1.02784753124157,6.98621218185821,1.43197023967867e-05,5.00149339836293e-05,3.4643059616662,"Up"
"INSIG1",-1.57809797032342,8.77057537633987,-6.98029248132711,1.44394786632788e-05,5.03496781901484e-05,2.67568674089267,"Down"
"SYT17",1.76034516380298,2.16522218252182,6.97612372158177,1.45244671455242e-05,5.05622120655526e-05,3.20512934450628,"Up"
"LGALS8",-1.62502151216866,6.09862587374653,-6.96970678342616,1.46563317887949e-05,5.09790722079043e-05,2.83893071153966,"Down"
"NRP1",-2.54207337303567,4.65796968182535,-6.96728413490053,1.47064468685971e-05,5.11322495670974e-05,3.02324657986619,"Down"
"PCYT2",-1.60953557050921,6.27857526057464,-6.94918467049836,1.50866764001596e-05,5.22524971066291e-05,2.77006150531082,"Down"
"PAX9",3.17768216716838,1.69018206275546,6.9470004580853,1.51332647592778e-05,5.23350964589246e-05,3.37130232241761,"Up"
"SCN5A",-2.42641921358562,1.48542678408071,-6.94247418766381,1.52302965164208e-05,5.26490200859345e-05,3.32035214582107,"Down"
"ANKS4B",1.77139609832672,2.54027147713627,6.93486093038436,1.53950024542197e-05,5.31310708161626e-05,3.18405796376004,"Up"
"CROT",-1.64622292919263,7.65178444070623,-6.93082401273822,1.54831058686553e-05,5.33913331060927e-05,2.67494755318187,"Down"
"FBXO43",2.29974857672688,0.975807755387933,6.92759080280771,1.55540558837783e-05,5.35482103952991e-05,3.40462741932651,"Up"
"ARHGAP24",-3.24647854594921,3.03551640185901,-6.92512797453434,1.5608332729983e-05,5.36034741183989e-05,3.24948148125622,"Down"
"HOXD9",1.9845240290792,1.47574755892505,6.9036088081091,1.60912477321411e-05,5.50149363747399e-05,3.31001631705417,"Up"
"ITIH2",-2.11510031407061,8.70110559387115,-6.87140031465283,1.68439887503717e-05,5.71242730131508e-05,2.54116766047317,"Down"
"DPYS",-2.17808250357616,8.63680443719524,-6.86681278696437,1.69542162392266e-05,5.74286535575091e-05,2.60109519331567,"Down"
"KBTBD12",-3.01756193703093,1.51336085332539,-6.86601542295977,1.69734532e-05,5.74572532283244e-05,3.31184167380852,"Down"
"PAH",-3.08212577271247,7.00926268903634,-6.86589680047347,1.69763170341829e-05,5.74572532283244e-05,2.64291627801448,"Down"
"CNOT6",-1.73240264178022,8.27364817639821,-6.86068727045216,1.71025962630749e-05,5.77684644550431e-05,2.53216354221582,"Down"
"ACSL5",-3.84878706447103,7.23747678497652,-6.85614610832644,1.72134897788872e-05,5.8003325190051e-05,2.60042381777796,"Down"
"HCN2",3.1270025696432,1.06047364578298,6.84965234050234,1.73733965276954e-05,5.84953014742015e-05,3.2384031654273,"Up"
"SMAD3",-1.75727268635957,7.08241112455035,-6.84902010586106,1.73890493087302e-05,5.85117132136159e-05,2.60338133326884,"Down"
"ESRRB",1.73202823726266,1.58599983637883,6.83835732043861,1.765531015614e-05,5.9209390342353e-05,3.1925420363884,"Up"
"PRPS2",-3.09639694970435,7.46208839976417,-6.82120639450466,1.8092727971247e-05,6.04335899762096e-05,2.5447486901488,"Down"
"KIRREL3",1.66405825617007,2.16083439203049,6.81106717567885,1.83567301089535e-05,6.11049462854694e-05,3.01315317175776,"Up"
"KCNG3",1.8763643038504,1.15049452129171,6.78086939202731,1.91675785852077e-05,6.32876410742764e-05,3.15673462608711,"Up"
"TP53I11",1.51269219443273,2.87362952347214,6.77825503314698,1.92395477903976e-05,6.34332112493752e-05,2.87215997605995,"Up"
"RET",-1.70484749419626,1.94546894184017,-6.77158269258132,1.94245329924645e-05,6.39428875581362e-05,3.02934951407891,"Down"
"SNCB",2.96783213747168,0.64824894216479,6.76447444541813,1.96236864038828e-05,6.44975380477617e-05,3.19102976284785,"Up"
"VILL",-2.38293943344818,1.89229714333289,-6.75878357608343,1.97846940257741e-05,6.48999670693424e-05,3.17373249727611,"Down"
"EHF",-4.57912019578924,4.74199105386329,-6.7396797174047,2.03355408460988e-05,6.63962905235061e-05,2.79038982755383,"Down"
"CFAP65",-1.94771382394788,1.37032706702625,-6.72981566063392,2.06263287017471e-05,6.72674146110465e-05,2.98763002765173,"Down"
"ENTPD2",1.57608429170489,2.63258630670076,6.72573283040546,2.07479797168316e-05,6.75594045423456e-05,2.85928000532101,"Up"
"PDLIM3",-3.45303408756756,3.89845157910071,-6.72063346092598,2.09009918633276e-05,6.80050060085222e-05,2.85206740858569,"Down"
"PGBD5",2.56282555394581,1.08155592709944,6.71583138634634,2.10461807616758e-05,6.83716466906333e-05,3.04197462831408,"Up"
"MARCKSL1",3.24691633156119,5.14900202984601,6.7158746168537,2.10448689301742e-05,6.83716466906333e-05,2.53459696103215,"Up"
"OAF",-1.62761692667922,8.35092658459504,-6.71042177668206,2.12110238156822e-05,6.88805690409689e-05,2.26342215479211,"Down"
"AMN",-2.4462023274781,4.95125768964646,-6.68519667442949,2.19980219056766e-05,7.11069367323713e-05,2.49727733550192,"Down"
"FABP2",-2.65879912459135,3.17632216780739,-6.6804334771048,2.21500829487669e-05,7.15142626125712e-05,2.9425809150335,"Down"
"PSPH",-1.87650168170326,5.55802847987294,-6.6762374725554,2.22849627964585e-05,7.18412555438321e-05,2.40453744031121,"Down"
"SPP2",-3.65059928579866,1.6271828216857,-6.670177049486,2.24813175897184e-05,7.23080298929246e-05,3.05231750990856,"Down"
"KLHDC8A",-2.20779690381006,1.09188096414024,-6.65073452564477,2.31237590343527e-05,7.40911304322329e-05,3.00772777757243,"Down"
"NEU2",-2.40211323385072,1.37121053271141,-6.63249701625589,2.37441419184372e-05,7.58190550670704e-05,2.98415027863111,"Down"
"GYPC",-2.16746757067411,3.02897716500667,-6.63128678704749,2.37859313056747e-05,7.59236820963379e-05,2.7095957707778,"Down"
"OLAH",-3.61089821286144,1.34513595939822,-6.62842350137593,2.38851125493243e-05,7.61824628468593e-05,2.91613482320007,"Down"
"CCNJL",1.58527838582188,2.69312826581241,6.62587483182762,2.39737656179878e-05,7.64072969355112e-05,2.5436630589669,"Up"
"NPL",-2.00603649579975,1.8253929156771,-6.61142937299073,2.44828904427222e-05,7.77061637816161e-05,2.8724861727147,"Down"
"ADGRD1",-2.43106753075962,2.00049569236517,-6.59076224187941,2.52313711499519e-05,7.96610719908801e-05,2.8127872154808,"Down"
"AKAIN1",2.01478012830223,1.0994271642282,6.58381516835343,2.54883962536696e-05,8.03218599544479e-05,2.86343067104578,"Up"
"CDH13",4.14098237221132,1.05805114063208,6.57178841672316,2.59399572258471e-05,8.15920748030945e-05,2.89816856706004,"Up"
"SOD3",-1.58857762164941,6.64017922939354,-6.5633458015771,2.62620204668919e-05,8.24202313347365e-05,2.08191451181893,"Down"
"ARID5A",1.60698965222114,4.55346396572081,6.53938700903203,2.71993364790045e-05,8.4824024141714e-05,2.23669081139845,"Up"
"CXCL14",-2.11075685854946,3.18687498262204,-6.53018345377516,2.75687904885388e-05,8.56587160895736e-05,2.64359671027644,"Down"
"TMEM123",-1.57515765986283,9.66214662353507,-6.52069053459154,2.79554509300812e-05,8.66680781598021e-05,1.96287126246148,"Down"
"PLXNB2",-1.99398760784142,9.09155757360745,-6.50016238025707,2.88114275091831e-05,8.88557007499824e-05,1.97157630036695,"Down"
